ts,role,ip,peer_ip,dl_mcs,ul_mcs,dl_snr_db,ul_snr_db,dl_rssi_dbm,ul_rssi_dbm,dl_rate,note
2026-05-09T16:32:27-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T16:33:28-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,20,-76,-80,103M,ok
2026-05-09T16:34:28-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T16:35:28-05:00,AP,192.168.1.2,192.168.1.3,107,102,20,20,-76,-78,86M,ok
2026-05-09T16:36:28-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,20,-76,-80,68M,ok
2026-05-09T16:37:29-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T16:38:29-05:00,AP,192.168.1.2,192.168.1.3,103,105,20,19,-76,-81,68M,ok
2026-05-09T16:39:29-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T16:40:30-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-80,103M,ok
2026-05-09T16:41:30-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T16:42:30-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T16:43:30-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T16:44:31-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T16:45:31-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T16:46:31-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T16:47:32-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T16:48:32-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T16:49:32-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T16:50:32-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T16:51:33-05:00,AP,192.168.1.2,192.168.1.3,105,106,20,21,-76,-79,137M,ok
2026-05-09T16:52:33-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T16:53:33-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T16:54:34-05:00,AP,192.168.1.2,192.168.1.3,104,106,20,19,-76,-81,103M,ok
2026-05-09T16:55:34-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T16:56:34-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T16:57:34-05:00,AP,192.168.1.2,192.168.1.3,106,104,20,20,-76,-80,154M,ok
2026-05-09T16:58:35-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T16:59:35-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T17:00:35-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T17:01:36-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:02:36-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T17:03:36-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T17:04:36-05:00,AP,192.168.1.2,192.168.1.3,102,104,20,21,-76,-79,51M,ok
2026-05-09T17:05:37-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T17:06:37-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T17:07:37-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T17:08:38-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T17:09:38-05:00,AP,192.168.1.2,192.168.1.3,104,107,20,20,-76,-80,103M,ok
2026-05-09T17:10:38-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T17:11:38-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-78,137M,ok
2026-05-09T17:12:39-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:13:39-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T17:14:39-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T17:15:40-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-79,68M,ok
2026-05-09T17:16:41-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T17:17:41-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T17:18:41-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T17:19:42-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T17:20:42-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T17:21:42-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T17:22:43-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:23:43-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T17:24:43-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:25:44-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T17:26:44-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T17:27:44-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T17:28:44-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T17:29:45-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:30:45-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T17:31:45-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T17:32:46-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T17:33:46-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T17:34:46-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T17:35:47-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,21,-76,-79,103M,ok
2026-05-09T17:36:48-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T17:37:48-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T17:38:48-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T17:39:49-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T17:40:49-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T17:41:49-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:42:49-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T17:43:50-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T17:44:50-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T17:45:50-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:46:51-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T17:47:51-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:48:51-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:49:51-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T17:50:52-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T17:51:52-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:52:52-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T17:53:53-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T17:54:53-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T17:55:53-05:00,AP,192.168.1.2,192.168.1.3,102,103,20,18,-76,-80,51M,ok
2026-05-09T17:56:54-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T17:57:54-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T17:58:54-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T17:59:54-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T18:00:55-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T18:01:55-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:02:55-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T18:03:55-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T18:04:56-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-78,103M,ok
2026-05-09T18:05:56-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T18:06:56-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T18:07:57-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:08:57-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-79,103M,ok
2026-05-09T18:09:57-05:00,AP,192.168.1.2,192.168.1.3,104,106,20,18,-76,-80,103M,ok
2026-05-09T18:10:58-05:00,AP,192.168.1.2,192.168.1.3,104,106,20,18,-76,-82,103M,ok
2026-05-09T18:11:58-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T18:12:58-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:13:59-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-80,137M,ok
2026-05-09T18:15:00-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T18:16:00-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,18,-76,-82,103M,ok
2026-05-09T18:17:00-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T18:18:01-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-80,103M,ok
2026-05-09T18:19:01-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-81,103M,ok
2026-05-09T18:20:03-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-82,137M,ok
2026-05-09T18:21:04-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:22:05-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T18:23:05-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T18:24:05-05:00,AP,192.168.1.2,192.168.1.3,104,106,20,19,-76,-79,103M,ok
2026-05-09T18:25:06-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T18:26:06-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T18:27:06-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T18:28:06-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:29:07-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T18:30:07-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-79,103M,ok
2026-05-09T18:31:07-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:32:08-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-82,137M,ok
2026-05-09T18:33:08-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-80,103M,ok
2026-05-09T18:34:08-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,20,-76,-78,103M,ok
2026-05-09T18:35:08-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:36:09-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-82,103M,ok
2026-05-09T18:37:09-05:00,AP,192.168.1.2,192.168.1.3,106,104,20,19,-76,-79,77M,ok
2026-05-09T18:38:09-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T18:39:10-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T18:40:10-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:41:10-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:42:10-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T18:43:11-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-79,68M,ok
2026-05-09T18:44:11-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,17,-76,-83,103M,ok
2026-05-09T18:45:11-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,18,-76,-82,103M,ok
2026-05-09T18:46:12-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T18:47:12-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T18:48:12-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T18:49:12-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:50:13-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T18:51:13-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T18:52:14-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T18:53:15-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T18:54:15-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-79,137M,ok
2026-05-09T18:55:15-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T18:56:15-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T18:57:16-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T18:58:16-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-78,103M,ok
2026-05-09T18:59:16-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T19:00:17-05:00,AP,192.168.1.2,192.168.1.3,106,104,20,19,-76,-79,77M,ok
2026-05-09T19:01:17-05:00,AP,192.168.1.2,192.168.1.3,105,102,20,20,-76,-78,137M,ok
2026-05-09T19:02:17-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T19:03:17-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,18,-76,-82,137M,ok
2026-05-09T19:04:18-05:00,AP,192.168.1.2,192.168.1.3,106,106,20,19,-76,-79,77M,ok
2026-05-09T19:05:18-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T19:06:18-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T19:07:19-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T19:08:19-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T19:09:19-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T19:10:19-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T19:11:21-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T19:12:21-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-79,68M,ok
2026-05-09T19:13:21-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T19:14:22-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T19:15:22-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,18,-76,-82,137M,ok
2026-05-09T19:16:22-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T19:17:22-05:00,AP,192.168.1.2,192.168.1.3,102,103,20,19,-76,-79,51M,ok
2026-05-09T19:18:23-05:00,AP,192.168.1.2,192.168.1.3,106,103,20,20,-76,-78,77M,ok
2026-05-09T19:19:23-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T19:20:23-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-79,137M,ok
2026-05-09T19:21:24-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-78,137M,ok
2026-05-09T19:22:24-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T19:23:24-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T19:24:24-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T19:25:25-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T19:26:25-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T19:27:25-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,18,-76,-80,137M,ok
2026-05-09T19:28:26-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T19:29:26-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-79,137M,ok
2026-05-09T19:30:26-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T19:31:26-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T19:32:27-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T19:33:27-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T19:34:27-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,18,-76,-82,68M,ok
2026-05-09T19:35:28-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T19:36:28-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-79,137M,ok
2026-05-09T19:37:28-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T19:38:29-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T19:39:29-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,68M,ok
2026-05-09T19:40:29-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-78,137M,ok
2026-05-09T19:41:29-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-78,103M,ok
2026-05-09T19:42:30-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-79,103M,ok
2026-05-09T19:43:30-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-80,137M,ok
2026-05-09T19:44:30-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T19:45:31-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T19:46:31-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T19:47:31-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T19:48:31-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T19:49:32-05:00,AP,192.168.1.2,192.168.1.3,103,101,20,18,-76,-80,68M,ok
2026-05-09T19:50:32-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T19:51:32-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T19:52:33-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-81,103M,ok
2026-05-09T19:53:33-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T19:54:33-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T19:55:34-05:00,AP,192.168.1.2,192.168.1.3,103,105,20,19,-76,-81,68M,ok
2026-05-09T19:56:34-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-78,103M,ok
2026-05-09T19:57:34-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T19:58:34-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-79,137M,ok
2026-05-09T19:59:35-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T20:00:35-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-79,103M,ok
2026-05-09T20:01:35-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T20:02:35-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T20:03:36-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-79,103M,ok
2026-05-09T20:04:36-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T20:05:36-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-81,103M,ok
2026-05-09T20:06:37-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T20:07:37-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T20:08:37-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T20:09:38-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T20:10:38-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T20:11:38-05:00,AP,192.168.1.2,192.168.1.3,107,103,20,19,-76,-81,86M,ok
2026-05-09T20:12:38-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,19,-76,-81,68M,ok
2026-05-09T20:13:39-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T20:14:39-05:00,AP,192.168.1.2,192.168.1.3,103,102,20,18,-76,-80,68M,ok
2026-05-09T20:15:39-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,19,-76,-79,68M,ok
2026-05-09T20:16:39-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-79,103M,ok
2026-05-09T20:17:40-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T20:18:40-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,18,-76,-82,103M,ok
2026-05-09T20:19:40-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,18,-76,-80,103M,ok
2026-05-09T20:20:41-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T20:21:41-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T20:22:41-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,18,-76,-80,103M,ok
2026-05-09T20:23:41-05:00,AP,192.168.1.2,192.168.1.3,102,104,20,19,-76,-81,51M,ok
2026-05-09T20:24:42-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,20,-76,-78,68M,ok
2026-05-09T20:25:42-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T20:26:42-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-81,103M,ok
2026-05-09T20:27:43-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,20,-76,-80,68M,ok
2026-05-09T20:28:43-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T20:29:43-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,18,-76,-80,68M,ok
2026-05-09T20:30:43-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,18,-76,-80,103M,ok
2026-05-09T20:31:44-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,18,-76,-80,103M,ok
2026-05-09T20:32:44-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,18,-76,-80,103M,ok
2026-05-09T20:33:44-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T20:34:45-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T20:35:45-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-79,68M,ok
2026-05-09T20:36:45-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,18,-76,-80,103M,ok
2026-05-09T20:37:45-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,19,-76,-79,68M,ok
2026-05-09T20:38:46-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-82,103M,ok
2026-05-09T20:39:46-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,20,-76,-78,103M,ok
2026-05-09T20:40:46-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
